,ADA-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CRO-USD,DOGE-USD,ETH-USD,HBAR-USD,LEO-USD,LINK-USD,LTC-USD,PYUSD-USD,RAIN-USD,SHIB-USD,SOL-USD,TON-USD,TRX-USD,WBT-USD,XLM-USD,XMR-USD,XRP-USD,ZEC-USD
2025-11-19 10:00:00+00:00,0.000153906,0.007990692,0.003675768,-0.001123736,-0.001529861,-0.00893989,0.002191332,0.001975072,-0.005481956,-0.001336123,-0.001601708,0.00084244,1.19E-05,0,-0.001852475,-0.001084476,0,-0.001936404,-0.001575447,-0.006279903,0.007571865,-0.00167974,0.010058696
2025-11-19 11:00:00+00:00,-0.001769267,-0.000821688,-0.003724465,-0.001228324,0.001098127,0.001213906,-0.000818869,-0.001909414,-0.006398961,0.00154019,-0.002636761,0.000798192,-8.44E-05,0,-0.001545465,-0.00693983,0,0.001753211,0.001101727,-0.003173426,-0.006902778,-0.001050224,-0.007089964
2025-11-19 12:00:00+00:00,0.007168737,0.006695682,-0.00341657,0.003154673,0.003626661,-0.003117427,0.002795898,0.004284441,0.00724723,-0.000528331,0.001791278,-0.002239629,6.74E-05,0,0.002982677,0.002682991,0,0.000613204,0.001919106,0.002647251,0.001026056,0.002775025,0.010577825
2025-11-19 13:00:00+00:00,-0.008016211,-0.01439853,-0.005534259,-0.007094096,-0.004238247,-0.004151193,-0.008495231,-0.009571484,-0.01043822,-0.000113482,-0.007960173,-0.00722997,4.11E-06,0,-0.007107535,-0.013642697,0,-0.003205932,-0.002410432,-0.009034527,0.005529312,-0.006651553,-0.012376877
2025-11-19 14:00:00+00:00,-0.002527348,-0.004111398,-0.004654005,-0.001108116,0.002822572,0.002119931,-0.001193084,-0.004994381,0.0024866,7.93E-05,-0.003685939,0.005553711,0.000114835,0,-1.29E-05,-0.00026116,0,-0.00335722,-0.000416406,-0.004337504,-0.003741177,-0.002926777,0.028295677
2025-11-19 15:00:00+00:00,-0.015621144,-0.015021524,-0.007777802,-0.024513701,-0.018994941,-0.020850573,-0.018324435,-0.027802307,-0.021126202,-0.000258198,-0.020241952,-0.019469016,-0.000288902,0,-0.013828548,-0.017873747,0,-0.008641705,-0.009352143,-0.01504201,-0.005969135,-0.016048101,-0.014335139
2025-11-19 16:00:00+00:00,-0.016042211,-0.011601301,-0.004402939,-0.009869656,-0.001373133,-0.022021331,-0.015219221,-0.009189199,-0.011310158,-0.00111432,-0.007744392,-0.010623013,5.04E-05,0,-0.011259407,-0.010591456,-0.030532876,0.000275666,-0.004826548,-0.005975982,-0.027865586,-0.00328195,-0.04263678
2025-11-19 17:00:00+00:00,-0.010349132,0.001277724,-0.005925932,-0.0034507,-0.004839855,-0.014605366,-0.020206724,-0.009246014,-0.012517596,0.000884338,0.003074694,-0.006592641,0.000127967,0,-0.004825874,-0.008054993,0,0.000847104,-0.004482164,-0.007070565,-0.003081039,-0.010788862,0.037271541
2025-11-19 18:00:00+00:00,-0.010903007,-0.008057233,-0.014176758,-0.008615842,-0.001459244,-0.00613262,-0.008801637,-0.00614807,-0.008704923,-0.000478176,-0.006490431,-0.009283245,-0.000325317,0,-0.015847807,-0.007981757,-0.020751902,-0.001693981,-0.005394061,-0.008453442,-0.015776135,-0.006703816,0.016148209
2025-11-19 19:00:00+00:00,0.003860606,-0.000698653,0.00626096,0.004436561,-0.003678341,0.002436243,0.008046261,-0.00534251,0.006156004,-0.002849964,0.002586668,0.009063621,0.000105747,0,0.004612005,0.005862861,0,0.001096538,-0.002924487,0.00428264,-0.018264163,-0.001102328,-0.011652222
2025-11-19 20:00:00+00:00,0.016229004,0.017798695,0.007504665,0.009071127,0.008062786,0.021373141,0.009847527,0.021966224,0.022424933,-0.004752394,0.016575923,0.008211325,0.000263097,0,0.007821808,0.010335531,0,0.003973789,0.006178527,0.01124646,0.023856658,0.003387391,0.036894225
2025-11-19 21:00:00+00:00,0.023176978,0.015512444,0.015531426,0.011558726,0.012018624,0.01872531,0.024265329,0.015465624,0.014893141,0.005819759,0.021448293,0.018686071,-0.000390794,0,0.019220101,0.016575027,0,0.003741102,0.008144965,0.020243888,0.004207308,0.022004143,0.026775446
